Ground Truth, TAD
0, 200
0, 600
0, 600
0, 600
0, 200
0, 200
0, 600
0, 600.0
0, 600
0, 600
0, 600
0, 600.0
0, 200
0, 600
0, 200
0, 200
0, 600.0
0, 600.0
0, 200
0, 600
0, 200
0, 200
0, 600
0, 200
0, 600
0, 600
0, 600
0, 200
0, 200
0, 600
0, 600
0, 600.0
0, 600
0, 600
0, 600
0, 200
0, 600
0, 600.0
0, 600
0, 200
0, 200
0, 600
0, 600
0, 600
0, 600.0
0, 600
0, 600.0
0, 600
0, 600
0, 200
0, 600
0, 600
0, 600
0, 600
0, 600
0, 200
0, 600
0, 600
0, 200
0, 600
0, 600.0
0, 600
0, 600
0, 600
0, 200
0, 200
0, 200
0, 600
0, 600
0, 600
0, 600
0, 600.0
0, 600
0, 600
0, 200
0, 600
0, 600
0, 600
0, 600.0
0, 200
0, 200
0, 600
0, 200
0, 600
0, 600
0, 600.0
0, 600
0, 200
0, 600.0
0, 200
0, 600
0, 600
0, 600
0, 600
0, 600
600, 1600
600, 1600
600, 1600
600, 1600
600, 1600
600, 600
600, 1600
600, 1600
600, 1600
600, 600
600, 600
600, 1600
600, 1600.0
600, 1600
600, 1600
600, 1600
600, 1600.0
600, 600
600, 1600
600, 600
600, 600
600, 1600.0
600, 1600.0
600, 600
600, 1600
600, 600
600, 600
600, 1600
600, 600
600, 1600
600, 1600
600, 1600
600, 600
600, 600
600, 1600
600, 1600
600, 1600.0
600, 1600
600, 1600
600, 1600
600, 600
600, 1600
600, 1600.0
600, 1600
600, 600
600, 600
600, 1600
600, 1600
600, 1600
600, 1600.0
600, 1600
600, 1600.0
600, 1600
600, 1600
600, 600
600, 1600
600, 1600
600, 1600
600, 1600
600, 1600
600, 600
600, 1600
600, 1600
600, 600
600, 1600
600, 1600.0
600, 1600
600, 1600
600, 1600
600, 600
600, 600
600, 600
600, 1600
600, 1600
600, 1600
600, 1600
600, 1600.0
600, 1600
600, 1600
600, 600
600, 1600
600, 1600
600, 1600
600, 1600.0
600, 600
600, 600
600, 1600
600, 600
600, 1600
600, 1600
600, 1600.0
600, 1600
600, 600
600, 1600.0
600, 600
600, 1600
600, 1600
600, 1600
600, 1600
600, 1600
600, 1600
600, 1600
600, 1600
600, 1600
600, 1600
600, 600
600, 1600
600, 1600
600, 1600
600, 600
600, 600
600, 1600
600, 1600.0
600, 1600
600, 1600
600, 1600
600, 1600.0
600, 600
600, 1600
600, 600
600, 600
600, 1600.0
600, 1600.0
600, 600
600, 1600
600, 600
600, 600
600, 1600
600, 600
600, 1600
600, 1600
600, 1600
600, 600
600, 600
600, 1600
600, 1600
600, 1600.0
600, 1600
600, 1600
600, 1600
600, 600
600, 1600
600, 1600.0
600, 1600
600, 600
600, 600
600, 1600
600, 1600
600, 1600
600, 1600.0
600, 1600
600, 1600.0
600, 1600
600, 1600
600, 600
600, 1600
600, 1600
600, 1600
600, 1600
600, 1600
600, 600
600, 1600
600, 1600
600, 600
600, 1600
600, 1600.0
600, 1600
600, 1600
600, 1600
600, 600
600, 600
600, 600
600, 1600
600, 1600
600, 1600
600, 1600
600, 1600.0
600, 1600
600, 1600
600, 600
600, 1600
600, 1600
600, 1600
600, 1600.0
600, 600
600, 600
600, 1600
600, 600
600, 1600
600, 1600
600, 1600.0
600, 1600
600, 600
600, 1600.0
600, 600
600, 1600
600, 1600
600, 1600
600, 1600
600, 1600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 200
200, 600
200, 600
200, 600
200, 200
200, 200
200, 600
200, 600.0
200, 600
200, 600
200, 600
200, 600.0
200, 200
200, 600
200, 200
200, 200
200, 600.0
200, 600.0
200, 200
200, 600
200, 200
200, 200
200, 600
200, 200
200, 600
200, 600
200, 600
200, 200
200, 200
200, 600
200, 600
200, 600.0
200, 600
200, 600
200, 600
200, 200
200, 600
200, 600.0
200, 600
200, 200
200, 200
200, 600
200, 600
200, 600
200, 600.0
200, 600
200, 600.0
200, 600
200, 600
200, 200
200, 600
200, 600
200, 600
200, 600
200, 600
200, 200
200, 600
200, 600
200, 200
200, 600
200, 600.0
200, 600
200, 600
200, 600
200, 200
200, 200
200, 200
200, 600
200, 600
200, 600
200, 600
200, 600.0
200, 600
200, 600
200, 200
200, 600
200, 600
200, 600
200, 600.0
200, 200
200, 200
200, 600
200, 200
200, 600
200, 600
200, 600.0
200, 600
200, 200
200, 600.0
200, 200
200, 600
200, 600
200, 600
200, 600
200, 600
0, 600
0, 600
0, 600
0, 600
0, 600
0, 200
0, 600
0, 600
0, 600
0, 200
0, 200
0, 600
0, 600.0
0, 600
0, 600
0, 600
0, 600.0
0, 200
0, 600
0, 200
0, 200
0, 600.0
0, 600.0
0, 200
0, 600
0, 200
0, 200
0, 600
0, 200
0, 600
0, 600
0, 600
0, 200
0, 200
0, 600
0, 600
0, 600.0
0, 600
0, 600
0, 600
0, 200
0, 600
0, 600.0
0, 600
0, 200
0, 200
0, 600
0, 600
0, 600
0, 600.0
0, 600
0, 600.0
0, 600
0, 600
0, 200
0, 600
0, 600
0, 600
0, 600
0, 600
0, 200
0, 600
0, 600
0, 200
0, 600
0, 600.0
0, 600
0, 600
0, 600
0, 200
0, 200
0, 200
0, 600
0, 600
0, 600
0, 600
0, 600.0
0, 600
0, 600
0, 200
0, 600
0, 600
0, 600
0, 600.0
0, 200
0, 200
0, 600
0, 200
0, 600
0, 600
0, 600.0
0, 600
0, 200
0, 600.0
0, 200
0, 600
0, 600
0, 600
0, 600
0, 600
4000, 6450
4000, 6450
4000, 6450
4000, 6450
4000, 6450
4000, 4000
4000, 6450
4000, 6450
4000, 6450
4000, 4000
4000, 4000
4000, 6450
4000, 6450.0
4000, 6450
4000, 6450
4000, 6450
4000, 6450.0
4000, 4000
4000, 6450
4000, 4000
4000, 4000
4000, 6450.0
4000, 6450.0
4000, 4000
4000, 6450
4000, 4000
4000, 4000
4000, 6450
4000, 4000
4000, 6450
4000, 6450
4000, 6450
4000, 4000
4000, 4000
4000, 6450
4000, 6450
4000, 6450.0
4000, 6450
4000, 6450
4000, 6450
4000, 4000
4000, 6450
4000, 6450.0
4000, 6450
4000, 4000
4000, 4000
4000, 6450
4000, 6450
4000, 6450
4000, 6450.0
4000, 6450
4000, 6450.0
4000, 6450
4000, 6450
4000, 4000
4000, 6450
4000, 6450
4000, 6450
4000, 6450
4000, 6450
4000, 4000
4000, 6450
4000, 6450
4000, 4000
4000, 6450
4000, 6450.0
4000, 6450
4000, 6450
4000, 6450
4000, 4000
4000, 4000
4000, 4000
4000, 6450
4000, 6450
4000, 6450
4000, 6450
4000, 6450.0
4000, 6450
4000, 6450
4000, 4000
4000, 6450
4000, 6450
4000, 6450
4000, 6450.0
4000, 4000
4000, 4000
4000, 6450
4000, 4000
4000, 6450
4000, 6450
4000, 6450.0
4000, 6450
4000, 4000
4000, 6450.0
4000, 4000
4000, 6450
4000, 6450
4000, 6450
4000, 6450
4000, 6450
4000, 6450
4000, 6450
4000, 6450
4000, 6450
4000, 6450
4000, 4000
4000, 6450
4000, 6450
4000, 6450
4000, 4000
4000, 4000
4000, 6450
4000, 6450.0
4000, 6450
4000, 6450
4000, 6450
4000, 6450.0
4000, 4000
4000, 6450
4000, 4000
4000, 4000
4000, 6450.0
4000, 6450.0
4000, 4000
4000, 6450
4000, 4000
4000, 4000
4000, 6450
4000, 4000
4000, 6450
4000, 6450
4000, 6450
4000, 4000
4000, 4000
4000, 6450
4000, 6450
4000, 6450.0
4000, 6450
4000, 6450
4000, 6450
4000, 4000
4000, 6450
4000, 6450.0
4000, 6450
4000, 4000
4000, 4000
4000, 6450
4000, 6450
4000, 6450
4000, 6450.0
4000, 6450
4000, 6450.0
4000, 6450
4000, 6450
4000, 4000
4000, 6450
4000, 6450
4000, 6450
4000, 6450
4000, 6450
4000, 4000
4000, 6450
4000, 6450
4000, 4000
4000, 6450
4000, 6450.0
4000, 6450
4000, 6450
4000, 6450
4000, 4000
4000, 4000
4000, 4000
4000, 6450
4000, 6450
4000, 6450
4000, 6450
4000, 6450.0
4000, 6450
4000, 6450
4000, 4000
4000, 6450
4000, 6450
4000, 6450
4000, 6450.0
4000, 4000
4000, 4000
4000, 6450
4000, 4000
4000, 6450
4000, 6450
4000, 6450.0
4000, 6450
4000, 4000
4000, 6450.0
4000, 4000
4000, 6450
4000, 6450
4000, 6450
4000, 6450
4000, 6450
1500, 4000
1500, 4000
1500, 4000
1500, 4000
1500, 4000
1500, 1500
1500, 4000
1500, 4000
1500, 4000
1500, 1500
1500, 1500
1500, 4000
1500, 4000.0
1500, 4000
1500, 4000
1500, 4000
1500, 4000.0
1500, 1500
1500, 4000
1500, 1500
1500, 1500
1500, 4000.0
1500, 6450.0
1500, 1500
1500, 4000
1500, 1500
1500, 1500
1500, 4000
1500, 1500
1500, 4000
1500, 4000
1500, 4000
1500, 1500
1500, 1500
1500, 4000
1500, 4000
1500, 6450.0
1500, 4000
1500, 4000
1500, 4000
1500, 1500
1500, 4000
1500, 6450.0
1500, 4000
1500, 1500
1500, 1500
1500, 4000
1500, 4000
1500, 4000
1500, 6450.0
1500, 4000
1500, 6450.0
1500, 4000
1500, 4000
1500, 1500
1500, 4000
1500, 4000
1500, 4000
1500, 4000
1500, 4000
1500, 1500
1500, 4000
1500, 4000
1500, 1500
1500, 4000
1500, 6450.0
1500, 4000
1500, 4000
1500, 4000
1500, 1500
1500, 1500
1500, 1500
1500, 4000
1500, 4000
1500, 4000
1500, 4000
1500, 4000.0
1500, 4000
1500, 4000
1500, 1500
1500, 4000
1500, 4000
1500, 4000
1500, 6450.0
1500, 1500
1500, 1500
1500, 4000
1500, 1500
1500, 4000
1500, 4000
1500, 6450.0
1500, 4000
1500, 1500
1500, 4000.0
1500, 1500
1500, 4000
1500, 4000
1500, 4000
1500, 4000
1500, 4000
1000, 4000
1000, 4000
1000, 4000
1000, 4000
1000, 4000
1000, 1500
1000, 4000
1000, 4000
1000, 4000
1000, 1500
1000, 1500
1000, 4000
1000, 4000.0
1000, 4000
1000, 4000
1000, 4000
1000, 4000.0
1000, 1500
1000, 4000
1000, 1500
1000, 1500
1000, 4000.0
1000, 6450.0
1000, 1500
1000, 4000
1000, 1500
1000, 1500
1000, 4000
1000, 1500
1000, 4000
1000, 4000
1000, 4000
1000, 1500
1000, 1500
1000, 4000
1000, 4000
1000, 6450.0
1000, 4000
1000, 4000
1000, 4000
1000, 1500
1000, 4000
1000, 6450.0
1000, 4000
1000, 1500
1000, 1500
1000, 4000
1000, 4000
1000, 4000
1000, 6450.0
1000, 4000
1000, 6450.0
1000, 4000
1000, 4000
1000, 1500
1000, 4000
1000, 4000
1000, 4000
1000, 4000
1000, 4000
1000, 1500
1000, 4000
1000, 4000
1000, 1500
1000, 4000
1000, 6450.0
1000, 4000
1000, 4000
1000, 4000
1000, 1500
1000, 1500
1000, 1500
1000, 4000
1000, 4000
1000, 4000
1000, 4000
1000, 4000.0
1000, 4000
1000, 4000
1000, 1500
1000, 4000
1000, 4000
1000, 4000
1000, 6450.0
1000, 1500
1000, 1500
1000, 4000
1000, 1500
1000, 4000
1000, 4000
1000, 6450.0
1000, 4000
1000, 1500
1000, 4000.0
1000, 1500
1000, 4000
1000, 4000
1000, 4000
1000, 4000
1000, 4000
4000, 6450
4000, 6450
4000, 6450
4000, 6450
4000, 6450
4000, 4000
4000, 6450
4000, 6450
4000, 6450
4000, 4000
4000, 4000
4000, 6450
4000, 6450.0
4000, 6450
4000, 6450
4000, 6450
4000, 6450.0
4000, 4000
4000, 6450
4000, 4000
4000, 4000
4000, 6450.0
4000, 6450.0
4000, 4000
4000, 6450
4000, 4000
4000, 4000
4000, 6450
4000, 4000
4000, 6450
4000, 6450
4000, 6450
4000, 4000
4000, 4000
4000, 6450
4000, 6450
4000, 6450.0
4000, 6450
4000, 6450
4000, 6450
4000, 4000
4000, 6450
4000, 6450.0
4000, 6450
4000, 4000
4000, 4000
4000, 6450
4000, 6450
4000, 6450
4000, 6450.0
4000, 6450
4000, 6450.0
4000, 6450
4000, 6450
4000, 4000
4000, 6450
4000, 6450
4000, 6450
4000, 6450
4000, 6450
4000, 4000
4000, 6450
4000, 6450
4000, 4000
4000, 6450
4000, 6450.0
4000, 6450
4000, 6450
4000, 6450
4000, 4000
4000, 4000
4000, 4000
4000, 6450
4000, 6450
4000, 6450
4000, 6450
4000, 6450.0
4000, 6450
4000, 6450
4000, 4000
4000, 6450
4000, 6450
4000, 6450
4000, 6450.0
4000, 4000
4000, 4000
4000, 6450
4000, 4000
4000, 6450
4000, 6450
4000, 6450.0
4000, 6450
4000, 4000
4000, 6450.0
4000, 4000
4000, 6450
4000, 6450
4000, 6450
4000, 6450
4000, 6450
4000, 6450
4000, 6450
4000, 6450
4000, 6450
4000, 6450
4000, 4000
4000, 6450
4000, 6450
4000, 6450
4000, 4000
4000, 4000
4000, 6450
4000, 6450.0
4000, 6450
4000, 6450
4000, 6450
4000, 6450.0
4000, 4000
4000, 6450
4000, 4000
4000, 4000
4000, 6450.0
4000, 6450.0
4000, 4000
4000, 6450
4000, 4000
4000, 4000
4000, 6450
4000, 4000
4000, 6450
4000, 6450
4000, 6450
4000, 4000
4000, 4000
4000, 6450
4000, 6450
4000, 6450.0
4000, 6450
4000, 6450
4000, 6450
4000, 4000
4000, 6450
4000, 6450.0
4000, 6450
4000, 4000
4000, 4000
4000, 6450
4000, 6450
4000, 6450
4000, 6450.0
4000, 6450
4000, 6450.0
4000, 6450
4000, 6450
4000, 4000
4000, 6450
4000, 6450
4000, 6450
4000, 6450
4000, 6450
4000, 4000
4000, 6450
4000, 6450
4000, 4000
4000, 6450
4000, 6450.0
4000, 6450
4000, 6450
4000, 6450
4000, 4000
4000, 4000
4000, 4000
4000, 6450
4000, 6450
4000, 6450
4000, 6450
4000, 6450.0
4000, 6450
4000, 6450
4000, 4000
4000, 6450
4000, 6450
4000, 6450
4000, 6450.0
4000, 4000
4000, 4000
4000, 6450
4000, 4000
4000, 6450
4000, 6450
4000, 6450.0
4000, 6450
4000, 4000
4000, 6450.0
4000, 4000
4000, 6450
4000, 6450
4000, 6450
4000, 6450
4000, 6450
2000, 4000
2000, 4000
2000, 4000
2000, 4000
2000, 4000
2000, 2000
2000, 4000
2000, 4000
2000, 4000
2000, 2000
2000, 2000
2000, 4000
2000, 4000.0
2000, 4000
2000, 4000
2000, 4000
2000, 4000.0
2000, 2000
2000, 4000
2000, 2000
2000, 2000
2000, 2000.0
2000, 6450.0
2000, 2000
2000, 4000
2000, 2000
2000, 2000
2000, 4000
2000, 2000
2000, 4000
2000, 4000
2000, 4000
2000, 2000
2000, 2000
2000, 4000
2000, 4000
2000, 6450.0
2000, 4000
2000, 4000
2000, 4000
2000, 2000
2000, 4000
2000, 6450.0
2000, 4000
2000, 2000
2000, 2000
2000, 4000
2000, 4000
2000, 4000
2000, 6450.0
2000, 4000
2000, 6450.0
2000, 4000
2000, 4000
2000, 2000
2000, 4000
2000, 4000
2000, 4000
2000, 4000
2000, 4000
2000, 2000
2000, 4000
2000, 4000
2000, 2000
2000, 4000
2000, 6450.0
2000, 4000
2000, 4000
2000, 4000
2000, 2000
2000, 2000
2000, 2000
2000, 4000
2000, 4000
2000, 4000
2000, 4000
2000, 4000.0
2000, 4000
2000, 4000
2000, 2000
2000, 4000
2000, 4000
2000, 4000
2000, 6450.0
2000, 2000
2000, 2000
2000, 4000
2000, 2000
2000, 4000
2000, 4000
2000, 6450.0
2000, 4000
2000, 2000
2000, 2000.0
2000, 2000
2000, 4000
2000, 4000
2000, 4000
2000, 4000
2000, 4000
1500, 4000
1500, 4000
1500, 4000
1500, 4000
1500, 4000
1500, 2000
1500, 4000
1500, 4000
1500, 4000
1500, 2000
1500, 2000
1500, 4000
1500, 2000.0
1500, 4000
1500, 4000
1500, 4000
1500, 2000.0
1500, 2000
1500, 4000
1500, 2000
1500, 2000
1500, 2000.0
1500, 6450.0
1500, 2000
1500, 4000
1500, 2000
1500, 2000
1500, 4000
1500, 2000
1500, 4000
1500, 4000
1500, 4000
1500, 2000
1500, 2000
1500, 4000
1500, 4000
1500, 6450.0
1500, 4000
1500, 4000
1500, 4000
1500, 2000
1500, 4000
1500, 6450.0
1500, 4000
1500, 2000
1500, 2000
1500, 4000
1500, 4000
1500, 4000
1500, 6450.0
1500, 4000
1500, 6450.0
1500, 4000
1500, 4000
1500, 2000
1500, 4000
1500, 4000
1500, 4000
1500, 4000
1500, 4000
1500, 2000
1500, 4000
1500, 4000
1500, 2000
1500, 4000
1500, 6450.0
1500, 4000
1500, 4000
1500, 4000
1500, 2000
1500, 2000
1500, 2000
1500, 4000
1500, 4000
1500, 4000
1500, 4000
1500, 4000.0
1500, 4000
1500, 4000
1500, 2000
1500, 4000
1500, 4000
1500, 4000
1500, 6450.0
1500, 2000
1500, 2000
1500, 4000
1500, 2000
1500, 4000
1500, 4000
1500, 6450.0
1500, 4000
1500, 2000
1500, 2000.0
1500, 2000
1500, 4000
1500, 4000
1500, 4000
1500, 4000
1500, 4000
40, 80
40, 80
40, 80
40, 80
40, 80
40, 40
40, 80
40, 80
40, 80
40, 40
40, 40
40, 80
40, 80.0
40, 80
40, 80
40, 80
40, 80.0
40, 40
40, 80
40, 40
40, 40
40, 80.0
40, 40.0
40, 40
40, 80
40, 40
40, 40
40, 80
40, 40
40, 80
40, 80
40, 80
40, 40
40, 40
40, 80
40, 80
40, 40.0
40, 80
40, 80
40, 80
40, 40
40, 80
40, 40.0
40, 80
40, 40
40, 40
40, 80
40, 80
40, 80
40, 40.0
40, 80
40, 40.0
40, 80
40, 80
40, 40
40, 80
40, 80
40, 80
40, 80
40, 80
40, 40
40, 80
40, 80
40, 40
40, 80
40, 40.0
40, 80
40, 80
40, 80
40, 40
40, 40
40, 40
40, 80
40, 80
40, 80
40, 80
40, 80.0
40, 80
40, 80
40, 40
40, 80
40, 80
40, 80
40, 40.0
40, 40
40, 40
40, 80
40, 40
40, 80
40, 80
40, 40.0
40, 80
40, 40
40, 40.0
40, 40
40, 80
40, 80
40, 80
40, 80
40, 80
40, 80
40, 80
40, 80
40, 80
40, 80
40, 40
40, 80
40, 80
40, 80
40, 40
40, 40
40, 80
40, 80.0
40, 80
40, 80
40, 80
40, 40.0
40, 40
40, 80
40, 40
40, 40
40, 80.0
40, 40.0
40, 40
40, 80
40, 40
40, 40
40, 80
40, 40
40, 80
40, 80
40, 80
40, 40
40, 40
40, 80
40, 80
40, 40.0
40, 80
40, 80
40, 80
40, 40
40, 80
40, 40.0
40, 80
40, 40
40, 40
40, 80
40, 80
40, 80
40, 40.0
40, 80
40, 40.0
40, 80
40, 80
40, 40
40, 80
40, 80
40, 80
40, 80
40, 80
40, 40
40, 80
40, 80
40, 40
40, 80
40, 40.0
40, 80
40, 80
40, 80
40, 40
40, 40
40, 40
40, 80
40, 80
40, 80
40, 80
40, 80.0
40, 80
40, 80
40, 40
40, 80
40, 80
40, 80
40, 40.0
40, 40
40, 40
40, 80
40, 40
40, 80
40, 80
40, 40.0
40, 80
40, 40
40, 80.0
40, 40
40, 80
40, 80
40, 80
40, 80
40, 80
20, 40
20, 40
20, 40
20, 40
20, 40
20, 20
20, 40
20, 40
20, 40
20, 20
20, 20
20, 40
20, 80
20, 40
20, 40
20, 40
20, 80
20, 20
20, 40
20, 20
20, 20
20, 80
20, 80.0
20, 20
20, 40
20, 20
20, 20
20, 40
20, 20
20, 40
20, 40
20, 40
20, 20
20, 20
20, 40
20, 40
20, 80.0
20, 40
20, 40
20, 40
20, 20
20, 40
20, 80.0
20, 40
20, 20
20, 20
20, 40
20, 40
20, 40
20, 80.0
20, 40
20, 80.0
20, 40
20, 40
20, 20
20, 40
20, 40
20, 40
20, 40
20, 40
20, 20
20, 40
20, 40
20, 20
20, 40
20, 80.0
20, 40
20, 40
20, 40
20, 20
20, 20
20, 20
20, 40
20, 40
20, 40
20, 40
20, 80
20, 40
20, 40
20, 20
20, 40
20, 40
20, 40
20, 80.0
20, 20
20, 20
20, 40
20, 20
20, 40
20, 40
20, 80.0
20, 40
20, 20
20, 80
20, 20
20, 40
20, 40
20, 40
20, 40
20, 40
15, 40
15, 40
15, 40
15, 40
15, 40
15, 20
15, 40
15, 40
15, 40
15, 20
15, 20
15, 40
15, 80
15, 40
15, 40
15, 40
15, 80
15, 20
15, 40
15, 20
15, 20
15, 80
15, 80.0
15, 20
15, 40
15, 20
15, 20
15, 40
15, 20
15, 40
15, 40
15, 40
15, 20
15, 20
15, 40
15, 40
15, 80.0
15, 40
15, 40
15, 40
15, 20
15, 40
15, 80.0
15, 40
15, 20
15, 20
15, 40
15, 40
15, 40
15, 80.0
15, 40
15, 80.0
15, 40
15, 40
15, 20
15, 40
15, 40
15, 40
15, 40
15, 40
15, 20
15, 40
15, 40
15, 20
15, 40
15, 80.0
15, 40
15, 40
15, 40
15, 20
15, 20
15, 20
15, 40
15, 40
15, 40
15, 40
15, 80
15, 40
15, 40
15, 20
15, 40
15, 40
15, 40
15, 80.0
15, 20
15, 20
15, 40
15, 20
15, 40
15, 40
15, 80.0
15, 40
15, 20
15, 80
15, 20
15, 40
15, 40
15, 40
15, 40
15, 40
100, 120
100, 120
100, 120
100, 120
100, 120
100, 100
100, 120
100, 120
100, 120
100, 100
100, 100
100, 120
100, 100
100, 120
100, 120
100, 120
100, 120
100, 100
100, 120
100, 100
100, 100
100, 100
100, 120
100, 100
100, 120
100, 100
100, 100
100, 120
100, 100
100, 120
100, 120
100, 120
100, 100
100, 100
100, 120
100, 120
100, 120
100, 120
100, 120
100, 120
100, 100
100, 120
100, 120
100, 120
100, 100
100, 100
100, 120
100, 120
100, 120
100, 120
100, 120
100, 120
100, 120
100, 120
100, 100
100, 120
100, 120
100, 120
100, 120
100, 120
100, 100
100, 120
100, 120
100, 100
100, 120
100, 120
100, 120
100, 120
100, 120
100, 100
100, 100
100, 100
100, 120
100, 120
100, 120
100, 120
100, 100
100, 120
100, 120
100, 100
100, 120
100, 120
100, 120
100, 120
100, 100
100, 100
100, 120
100, 100
100, 120
100, 120
100, 120
100, 120
100, 100
100, 100
100, 100
100, 120
100, 120
100, 120
100, 120
100, 120
100, 120
100, 120
100, 120
100, 120
100, 120
100, 100
100, 120
100, 120
100, 120
100, 100
100, 100
100, 120
100, 100
100, 120
100, 120
100, 120
100, 120
100, 100
100, 120
100, 100
100, 100
100, 100
100, 120
100, 100
100, 120
100, 100
100, 100
100, 120
100, 100
100, 120
100, 120
100, 120
100, 100
100, 100
100, 120
100, 120
100, 120
100, 120
100, 120
100, 120
100, 100
100, 120
100, 120
100, 120
100, 100
100, 100
100, 120
100, 120
100, 120
100, 120
100, 120
100, 120
100, 120
100, 120
100, 100
100, 120
100, 120
100, 120
100, 120
100, 120
100, 100
100, 120
100, 120
100, 100
100, 120
100, 120
100, 120
100, 120
100, 120
100, 100
100, 100
100, 100
100, 120
100, 120
100, 120
100, 120
100, 100
100, 120
100, 120
100, 100
100, 120
100, 120
100, 120
100, 120
100, 100
100, 100
100, 120
100, 100
100, 120
100, 120
100, 120
100, 120
100, 100
100, 100
100, 100
100, 120
100, 120
100, 120
100, 120
100, 120
60, 100
60, 100
60, 100
60, 100
60, 100
60, 60
60, 100
60, 100
60, 100
60, 60
60, 60
60, 100
60, 60
60, 100
60, 100
60, 100
60, 100
60, 60
60, 100
60, 60
60, 60
60, 60
60, 100
60, 60
60, 100
60, 60
60, 60
60, 100
60, 60
60, 100
60, 100
60, 100
60, 60
60, 60
60, 100
60, 100
60, 100
60, 100
60, 100
60, 100
60, 60
60, 100
60, 100
60, 100
60, 60
60, 60
60, 100
60, 100
60, 100
60, 100
60, 100
60, 100
60, 100
60, 100
60, 60
60, 100
60, 100
60, 100
60, 100
60, 100
60, 60
60, 100
60, 100
60, 60
60, 100
60, 100
60, 100
60, 100
60, 100
60, 60
60, 60
60, 60
60, 100
60, 100
60, 100
60, 100
60, 60
60, 100
60, 100
60, 60
60, 100
60, 100
60, 100
60, 100
60, 60
60, 60
60, 100
60, 60
60, 100
60, 100
60, 100
60, 100
60, 60
60, 60
60, 60
60, 100
60, 100
60, 100
60, 100
60, 100
0, 100
0, 100
0, 100
0, 100
0, 100
0, 60
0, 100
0, 100
0, 100
0, 60
0, 60
0, 100
0, 60
0, 100
0, 100
0, 100
0, 100
