index,unvisited_count,injured_count,others_tagged_or_uninjured,assessing,treating,tagging,leaving,kdmas,hash,actions,rank,mental_status,breathing,tagged,hrpmin,relationship,conscious,age,visited,treatment,category,
37,0,0,0,FALSE,TRUE,FALSE,FALSE,{'maximization': 0.7},7.08818E+18,"[{'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'casualty_v'}}, {'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'casualty_u'}}, {'name': 'APPLY_TREATMENT', 'params': {'location': 'internal', 'treatment': 'Pain Medications', 'casualty': 'casualty_u'}}, {'name': 'APPLY_TREATMENT', 'params': {'treatment': 'Nasopharyngeal airway', 'casualty': 'casualty_u', 'location': 'left face'}}, {'name': 'END_SCENE', 'params': {}}, {'name': 'TAG_CHARACTER', 'params': {'category': 'IMMEDIATE', 'casualty': 'casualty_u'}}, {'name': 'TAG_CHARACTER', 'params': {'category': 'IMMEDIATE', 'casualty': 'casualty_v'}}, {'name': 'APPLY_TREATMENT', 'params': {'location': 'right thigh', 'treatment': 'Splint', 'casualty': 'casualty_x'}}, {'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'casualty_w'}}, {'name': 'APPLY_TREATMENT', 'params': {'location': 'internal', 'treatment': 'Pain Medications', 'casualty': 'casualty_w'}}, {'name': 'APPLY_TREATMENT', 'params': {'location': 'internal', 'treatment': 'Blood', 'casualty': 'casualty_x'}}]",E-4,None,None,FALSE,None,neutral,None,25,FALSE,Blood,None,11
3001,0,0,0,FALSE,TRUE,FALSE,FALSE,{'maximization': 0.7},7.08818E+18,"[{'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'casualty_v'}}, {'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'casualty_u'}}, {'name': 'END_SCENE', 'params': {}}, {'name': 'APPLY_TREATMENT', 'params': {'treatment': 'Nasopharyngeal airway', 'casualty': 'casualty_u', 'location': 'left face'}}, {'name': 'END_SCENE', 'params': {}}, {'name': 'TAG_CHARACTER', 'params': {'category': 'IMMEDIATE', 'casualty': 'casualty_u'}}, {'name': 'TAG_CHARACTER', 'params': {'category': 'IMMEDIATE', 'casualty': 'casualty_v'}}, {'name': 'SITREP', 'params': {}}, {'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'casualty_w'}}, {'name': 'APPLY_TREATMENT', 'params': {'location': 'internal', 'treatment': 'Pain Medications', 'casualty': 'casualty_w'}}, {'name': 'APPLY_TREATMENT', 'params': {'location': 'internal', 'treatment': 'Blood', 'casualty': 'casualty_x'}}]",E-4,None,None,FALSE,None,neutral,None,25,FALSE,Blood,None,11
3625,0,0,0,FALSE,TRUE,FALSE,FALSE,{'maximization': 0.7},7.08818E+18,"[{'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'casualty_v'}}, {'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'casualty_u'}}, {'name': 'END_SCENE', 'params': {}}, {'name': 'APPLY_TREATMENT', 'params': {'treatment': 'Nasopharyngeal airway', 'casualty': 'casualty_u', 'location': 'left face'}}, {'name': 'END_SCENE', 'params': {}}, {'name': 'TAG_CHARACTER', 'params': {'category': 'IMMEDIATE', 'casualty': 'casualty_u'}}, {'name': 'TAG_CHARACTER', 'params': {'category': 'IMMEDIATE', 'casualty': 'casualty_v'}}, {'name': 'SITREP', 'params': {}}, {'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'casualty_w'}}, {'name': 'END_SCENE', 'params': {}}, {'name': 'APPLY_TREATMENT', 'params': {'location': 'internal', 'treatment': 'Blood', 'casualty': 'casualty_x'}}]",E-4,None,None,FALSE,None,neutral,None,25,FALSE,Blood,None,11
4457,0,0,0,FALSE,TRUE,FALSE,FALSE,{'maximization': 0.7},7.08818E+18,"[{'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'casualty_v'}}, {'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'casualty_u'}}, {'name': 'END_SCENE', 'params': {}}, {'name': 'APPLY_TREATMENT', 'params': {'treatment': 'Nasopharyngeal airway', 'casualty': 'casualty_u', 'location': 'left face'}}, {'name': 'END_SCENE', 'params': {}}, {'name': 'TAG_CHARACTER', 'params': {'category': 'IMMEDIATE', 'casualty': 'casualty_u'}}, {'name': 'TAG_CHARACTER', 'params': {'category': 'IMMEDIATE', 'casualty': 'casualty_v'}}, {'name': 'SITREP', 'params': {}}, {'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'casualty_w'}}, {'name': 'END_SCENE', 'params': {}}, {'name': 'APPLY_TREATMENT', 'params': {'location': 'internal', 'treatment': 'Blood', 'casualty': 'casualty_x'}}]",E-4,None,None,FALSE,None,neutral,None,25,FALSE,Blood,None,11
5107,0,0,0,FALSE,TRUE,FALSE,FALSE,{'maximization': 0.7},7.08818E+18,"[{'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'casualty_v'}}, {'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'casualty_u'}}, {'name': 'END_SCENE', 'params': {}}, {'name': 'APPLY_TREATMENT', 'params': {'treatment': 'Nasopharyngeal airway', 'casualty': 'casualty_u', 'location': 'left face'}}, {'name': 'END_SCENE', 'params': {}}, {'name': 'TAG_CHARACTER', 'params': {'category': 'DELAYED', 'casualty': 'casualty_u'}}, {'name': 'TAG_CHARACTER', 'params': {'category': 'DELAYED', 'casualty': 'casualty_v'}}, {'name': 'SITREP', 'params': {}}, {'name': 'APPLY_TREATMENT', 'params': {'location': 'right chest', 'treatment': 'Decompression Needle', 'casualty': 'casualty_w'}}, {'name': 'END_SCENE', 'params': {}}, {'name': 'APPLY_TREATMENT', 'params': {'location': 'internal', 'treatment': 'Blood', 'casualty': 'casualty_x'}}]",E-4,None,None,FALSE,None,neutral,None,25,FALSE,Blood,None,11
5315,0,0,0,FALSE,TRUE,FALSE,FALSE,{'maximization': 0.7},7.08818E+18,"[{'name': 'SITREP', 'params': {}}, {'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'casualty_u'}}, {'name': 'APPLY_TREATMENT', 'params': {'location': 'internal', 'treatment': 'Pain Medications', 'casualty': 'casualty_u'}}, {'name': 'APPLY_TREATMENT', 'params': {'treatment': 'Nasopharyngeal airway', 'casualty': 'casualty_u', 'location': 'left face'}}, {'name': 'END_SCENE', 'params': {}}, {'name': 'TAG_CHARACTER', 'params': {'category': 'DELAYED', 'casualty': 'casualty_u'}}, {'name': 'TAG_CHARACTER', 'params': {'category': 'DELAYED', 'casualty': 'casualty_v'}}, {'name': 'SITREP', 'params': {}}, {'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'casualty_w'}}, {'name': 'APPLY_TREATMENT', 'params': {'location': 'internal', 'treatment': 'Pain Medications', 'casualty': 'casualty_w'}}, {'name': 'APPLY_TREATMENT', 'params': {'location': 'internal', 'treatment': 'Blood', 'casualty': 'casualty_x'}}]",E-4,None,None,FALSE,None,neutral,None,25,FALSE,Blood,None,11
1727,0,0,0,FALSE,TRUE,FALSE,FALSE,{'maximization': 0.7},7.08818E+18,"[{'name': 'SITREP', 'params': {}}, {'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'casualty_u'}}, {'name': 'APPLY_TREATMENT', 'params': {'location': 'left forearm', 'treatment': 'Hemostatic gauze', 'casualty': 'casualty_u'}}, {'name': 'APPLY_TREATMENT', 'params': {'treatment': 'Nasopharyngeal airway', 'casualty': 'casualty_u', 'location': 'left face'}}, {'name': 'END_SCENE', 'params': {}}, {'name': 'TAG_CHARACTER', 'params': {'category': 'DELAYED', 'casualty': 'casualty_u'}}, {'name': 'TAG_CHARACTER', 'params': {'category': 'DELAYED', 'casualty': 'casualty_v'}}, {'name': 'SITREP', 'params': {}}, {'name': 'APPLY_TREATMENT', 'params': {'location': 'right chest', 'treatment': 'Decompression Needle', 'casualty': 'casualty_w'}}, {'name': 'APPLY_TREATMENT', 'params': {'location': 'right chest', 'treatment': 'Decompression Needle', 'casualty': 'casualty_w'}}, {'name': 'APPLY_TREATMENT', 'params': {'location': 'internal', 'treatment': 'Blood', 'casualty': 'casualty_x'}}]",E-4,None,None,FALSE,None,neutral,None,25,FALSE,Blood,None,11
3417,0,0,0,FALSE,TRUE,FALSE,FALSE,{'maximization': 0.7},7.08818E+18,"[{'name': 'SITREP', 'params': {}}, {'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'casualty_u'}}, {'name': 'APPLY_TREATMENT', 'params': {'location': 'left forearm', 'treatment': 'Pressure bandage', 'casualty': 'casualty_u'}}, {'name': 'APPLY_TREATMENT', 'params': {'treatment': 'Nasopharyngeal airway', 'casualty': 'casualty_u', 'location': 'left face'}}, {'name': 'END_SCENE', 'params': {}}, {'name': 'TAG_CHARACTER', 'params': {'category': 'IMMEDIATE', 'casualty': 'casualty_u'}}, {'name': 'TAG_CHARACTER', 'params': {'category': 'IMMEDIATE', 'casualty': 'casualty_v'}}, {'name': 'SITREP', 'params': {}}, {'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'casualty_w'}}, {'name': 'END_SCENE', 'params': {}}, {'name': 'APPLY_TREATMENT', 'params': {'location': 'internal', 'treatment': 'Blood', 'casualty': 'casualty_x'}}]",E-4,None,None,FALSE,None,neutral,None,25,FALSE,Blood,None,11
1077,0,0,0,FALSE,TRUE,FALSE,FALSE,{'maximization': 0.7},7.08818E+18,"[{'name': 'SITREP', 'params': {}}, {'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'casualty_u'}}, {'name': 'END_SCENE', 'params': {}}, {'name': 'APPLY_TREATMENT', 'params': {'treatment': 'Nasopharyngeal airway', 'casualty': 'casualty_u', 'location': 'left face'}}, {'name': 'END_SCENE', 'params': {}}, {'name': 'TAG_CHARACTER', 'params': {'category': 'IMMEDIATE', 'casualty': 'casualty_u'}}, {'name': 'TAG_CHARACTER', 'params': {'category': 'IMMEDIATE', 'casualty': 'casualty_v'}}, {'name': 'SITREP', 'params': {}}, {'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'casualty_w'}}, {'name': 'END_SCENE', 'params': {}}, {'name': 'APPLY_TREATMENT', 'params': {'location': 'internal', 'treatment': 'Blood', 'casualty': 'casualty_x'}}]",E-4,None,None,FALSE,None,neutral,None,25,FALSE,Blood,None,11
2143,0,0,0,FALSE,TRUE,FALSE,FALSE,{'maximization': 0.7},7.08818E+18,"[{'name': 'SITREP', 'params': {}}, {'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'casualty_u'}}, {'name': 'END_SCENE', 'params': {}}, {'name': 'APPLY_TREATMENT', 'params': {'treatment': 'Nasopharyngeal airway', 'casualty': 'casualty_u', 'location': 'left face'}}, {'name': 'END_SCENE', 'params': {}}, {'name': 'TAG_CHARACTER', 'params': {'category': 'DELAYED', 'casualty': 'casualty_u'}}, {'name': 'TAG_CHARACTER', 'params': {'category': 'DELAYED', 'casualty': 'casualty_v'}}, {'name': 'SITREP', 'params': {}}, {'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'casualty_w'}}, {'name': 'END_SCENE', 'params': {}}, {'name': 'APPLY_TREATMENT', 'params': {'location': 'internal', 'treatment': 'Blood', 'casualty': 'casualty_x'}}]",E-4,None,None,FALSE,None,neutral,None,25,FALSE,Blood,None,11
4275,0,0,0,FALSE,TRUE,FALSE,FALSE,{'maximization': 0.7},7.08818E+18,"[{'name': 'SITREP', 'params': {}}, {'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'casualty_u'}}, {'name': 'END_SCENE', 'params': {}}, {'name': 'APPLY_TREATMENT', 'params': {'treatment': 'Nasopharyngeal airway', 'casualty': 'casualty_u', 'location': 'left face'}}, {'name': 'END_SCENE', 'params': {}}, {'name': 'TAG_CHARACTER', 'params': {'category': 'DELAYED', 'casualty': 'casualty_u'}}, {'name': 'TAG_CHARACTER', 'params': {'category': 'DELAYED', 'casualty': 'casualty_v'}}, {'name': 'SITREP', 'params': {}}, {'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'casualty_w'}}, {'name': 'END_SCENE', 'params': {}}, {'name': 'APPLY_TREATMENT', 'params': {'location': 'internal', 'treatment': 'Blood', 'casualty': 'casualty_x'}}]",E-4,None,None,FALSE,None,neutral,None,25,FALSE,Blood,None,11
2780,0,0,0,FALSE,TRUE,FALSE,FALSE,{'maximization': 0.7},7.08818E+18,"[{'name': 'SITREP', 'params': {}}, {'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'casualty_v'}}, {'name': 'APPLY_TREATMENT', 'params': {'location': 'internal', 'treatment': 'Pain Medications', 'casualty': 'casualty_u'}}, {'name': 'APPLY_TREATMENT', 'params': {'treatment': 'Nasopharyngeal airway', 'casualty': 'casualty_v', 'location': 'left face'}}, {'name': 'CHECK_PULSE', 'params': {'casualty': 'casualty_v'}}, {'name': 'TAG_CHARACTER', 'params': {'category': 'EXPECTANT', 'casualty': 'casualty_u'}}, {'name': 'TAG_CHARACTER', 'params': {'category': 'EXPECTANT', 'casualty': 'casualty_v'}}, {'name': 'SITREP', 'params': {}}, {'name': 'APPLY_TREATMENT', 'params': {'location': 'right thigh', 'treatment': 'Splint', 'casualty': 'casualty_x'}}, {'name': 'END_SCENE', 'params': {}}, {'name': 'APPLY_TREATMENT', 'params': {'location': 'internal', 'treatment': 'Blood', 'casualty': 'casualty_x'}}]",E-4,None,None,FALSE,None,neutral,None,25,FALSE,Blood,None,11
232,0,0,0,FALSE,TRUE,FALSE,FALSE,{'maximization': 0.7},7.08818E+18,"[{'name': 'SITREP', 'params': {}}, {'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'casualty_v'}}, {'name': 'END_SCENE', 'params': {}}, {'name': 'APPLY_TREATMENT', 'params': {'treatment': 'Nasopharyngeal airway', 'casualty': 'casualty_v', 'location': 'left face'}}, {'name': 'CHECK_PULSE', 'params': {'casualty': 'casualty_v'}}, {'name': 'TAG_CHARACTER', 'params': {'category': 'EXPECTANT', 'casualty': 'casualty_u'}}, {'name': 'TAG_CHARACTER', 'params': {'category': 'EXPECTANT', 'casualty': 'casualty_v'}}, {'name': 'SITREP', 'params': {}}, {'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'casualty_x'}}, {'name': 'APPLY_TREATMENT', 'params': {'location': 'right chest', 'treatment': 'Decompression Needle', 'casualty': 'casualty_w'}}, {'name': 'APPLY_TREATMENT', 'params': {'location': 'internal', 'treatment': 'Blood', 'casualty': 'casualty_x'}}]",E-4,None,None,FALSE,None,neutral,None,25,FALSE,Blood,None,11
882,0,0,0,FALSE,TRUE,FALSE,FALSE,{'maximization': 0.7},7.08818E+18,"[{'name': 'SITREP', 'params': {}}, {'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'casualty_v'}}, {'name': 'END_SCENE', 'params': {}}, {'name': 'APPLY_TREATMENT', 'params': {'treatment': 'Nasopharyngeal airway', 'casualty': 'casualty_v', 'location': 'left face'}}, {'name': 'END_SCENE', 'params': {}}, {'name': 'TAG_CHARACTER', 'params': {'category': 'MINIMAL', 'casualty': 'casualty_u'}}, {'name': 'TAG_CHARACTER', 'params': {'category': 'MINIMAL', 'casualty': 'casualty_v'}}, {'name': 'SITREP', 'params': {}}, {'name': 'APPLY_TREATMENT', 'params': {'location': 'right thigh', 'treatment': 'Splint', 'casualty': 'casualty_x'}}, {'name': 'END_SCENE', 'params': {}}, {'name': 'APPLY_TREATMENT', 'params': {'location': 'internal', 'treatment': 'Blood', 'casualty': 'casualty_x'}}]",E-4,None,None,FALSE,None,neutral,None,25,FALSE,Blood,None,11
